FACNAME,COURSECODE,NAMEENGLISHABBR,SECTION,TOTALCREDIT,STARTTIME,ENDTIME,TEACHTYPE,BUILDINGNAMEABBR,ROOMNO,INSTRUCTORS,STUDYPROGRAMSYSTEM,TOTALREG
"คณะอักษรศาสตร์","2233011","SPANISH I",2,3,"1100","1230","LECT","MCS","60117","PLK","S",40
"คณะอักษรศาสตร์","2233011","SPANISH I",2,3,"1600","1800","PRAC","MCS","401/8","STAFF","S",40
"คณะอักษรศาสตร์","2233011","SPANISH I",3,3,"1300","1500","PRAC","BRK","507","STAFF,PSN","S",40
"คณะอักษรศาสตร์","2233011","SPANISH I",3,3,"1300","1600","LECT","BRK","501","STAFF,PSN","S",40
"คณะอักษรศาสตร์","2233021","SPANISH III",1,3,"0800","0930","LECT","BRK","401","CPS","S",10
"คณะอักษรศาสตร์","2233021","SPANISH III",1,3,"0800","0930","LECT","BRK","401","CPS","S",50
"คณะอักษรศาสตร์","2233021","SPANISH III",1,3,"0830","1000","LECT","BRK","401","CPS","S",10
"คณะอักษรศาสตร์","2233021","SPANISH III",1,3,"0830","1000","LECT","BRK","401","CPS","S",50
"คณะอักษรศาสตร์","2233021","SPANISH III",1,3,"1300","1500","LECT","BRK","513","STAFF","I",10
"คณะอักษรศาสตร์","2233021","SPANISH III",1,3,"1300","1500","LECT","BRK","513","STAFF","I",50
"คณะอักษรศาสตร์","2233021","SPANISH III",1,3,"1400","1600","PRAC","BRK","313","STAFF","S",10
"คณะอักษรศาสตร์","2233021","SPANISH III",1,3,"1400","1600","PRAC","BRK","313","STAFF","S",50
"คณะอักษรศาสตร์","2233021","SPANISH III",1,3,"1500","1600","PRAC","BRK","513","STAFF","I",10
"คณะอักษรศาสตร์","2233021","SPANISH III",1,3,"1500","1600","PRAC","BRK","513","STAFF","I",50
"คณะอักษรศาสตร์","2233021","SPANISH III",1,3,"AR","AR","PRAC","AR","AR","STAFF","I",10
"คณะอักษรศาสตร์","2233021","SPANISH III",1,3,"AR","AR","PRAC","AR","AR","STAFF","I",50
"คณะอักษรศาสตร์","2233031","SPANISH V",1,3,"0800","0930","LECT","BRK","410","SPP","S",40
"คณะอักษรศาสตร์","2233031","SPANISH V",1,3,"0800","0930","LECT","BRK","410","SPP","S",20
"คณะอักษรศาสตร์","2233031","SPANISH V",1,3,"1100","1230","LECT","BRK","512","SPP","S",40
"คณะอักษรศาสตร์","2233031","SPANISH V",1,3,"1100","1230","LECT","BRK","512","SPP","S",20
"คณะอักษรศาสตร์","2233031","SPANISH V",1,3,"1300","1500","LECT","MCS","60117","STAFF","I",40
"คณะอักษรศาสตร์","2233031","SPANISH V",1,3,"1300","1500","LECT","MCS","60117","STAFF","I",20
"คณะอักษรศาสตร์","2233031","SPANISH V",1,3,"1300","1500","PRAC","BRK","308","STAFF","S",40
"คณะอักษรศาสตร์","2233031","SPANISH V",1,3,"1300","1500","PRAC","BRK","308","STAFF","S",20
"คณะอักษรศาสตร์","2233031","SPANISH V",1,3,"1500","1600","PRAC","MCS","60117","STAFF","I",40
"คณะอักษรศาสตร์","2233031","SPANISH V",1,3,"1500","1600","PRAC","MCS","60117","STAFF","I",20
"คณะอักษรศาสตร์","2233041","SPANISH VII",1,3,"0900","1100","PRAC","AR","AR","STAFF","S",40
"คณะอักษรศาสตร์","2233041","SPANISH VII",1,3,"1300","1600","LECT","AR","AR","WPR","S",40
"คณะอักษรศาสตร์","2233042","SPANISH VIII",1,3,"1300","1500","LECT","MCS","60118","STAFF","S",10
"คณะอักษรศาสตร์","2233042","SPANISH VIII",1,3,"1500","1600","PRAC","MCS","60118","STAFF","S",10
"คณะอักษรศาสตร์","2233042","SPANISH VIII",1,3,"1600","1800","PRAC","BRK","IA","STAFF","S",10
"คณะอักษรศาสตร์","2233100","BAS SP I",1,3,"0800","0930","LECT","BRK","501","STAFF","I",17
"คณะอักษรศาสตร์","2233100","BAS SP I",1,3,"0800","0930","LECT","BRK","609","STAFF","I",17
"คณะอักษรศาสตร์","2233100","BAS SP I",2,3,"0930","1100","LECT","BRK","501","STAFF","I",17
"คณะอักษรศาสตร์","2233100","BAS SP I",2,3,"0930","1100","LECT","BRK","609","STAFF","I",17
"คณะอักษรศาสตร์","2233250","SP CIV",1,3,"1300","1600","LECT","BRK","313","WPR","S",40
"คณะอักษรศาสตร์","2233260","SP PHONE PHONO",1,3,"0830","0930","LECT","MCS","702","STS","S",40
"คณะอักษรศาสตร์","2233260","SP PHONE PHONO",1,3,"0900","1100","LECT","BRK","514","STS","S",40
"คณะอักษรศาสตร์","2233288","SP CONVER I",1,3,"0930","1030","LECT","BRK","410","STAFF","S",30
"คณะอักษรศาสตร์","2233288","SP CONVER I",1,3,"1030","1230","DISC","BRK","410","STAFF","S",30
"คณะอักษรศาสตร์","2233288","SP CONVER I",2,3,"0930","1030","LECT","BRK","504","STAFF","S",30
"คณะอักษรศาสตร์","2233288","SP CONVER I",2,3,"1030","1230","DISC","BRK","504","STAFF","S",30
"คณะอักษรศาสตร์","2233300","INT SP I",1,3,"1300","1600","LECT","BRK","513","PLK","I",30
"คณะอักษรศาสตร์","2233361","SP COMPO I",1,3,"0930","1230","LECT","BRK","508","STAFF","S",30
"คณะอักษรศาสตร์","2233361","SP COMPO I",2,3,"1300","1600","LECT","BRK","510","STAFF","S",30
"คณะอักษรศาสตร์","2233362","SP COMPO II",1,3,"1300","1400","LECT","BRK","511","STAFF","S",30
"คณะอักษรศาสตร์","2233362","SP COMPO II",1,3,"1400","1600","DISC","BRK","511","STAFF","S",30
"คณะอักษรศาสตร์","2233364","SP COMPO",1,3,"0930","1030","LECT","BRK","414","STAFF","I",30
"คณะอักษรศาสตร์","2233364","SP COMPO",1,3,"1030","1230","DISC","BRK","414","STAFF","I",30
"คณะอักษรศาสตร์","2233371","HIST SP ART",1,3,"0930","1230","LECT","BRK","411","CPS","S",30
"คณะอักษรศาสตร์","2233372","LAT AM CIV",1,3,"1300","1600","LECT","MCS","40110","PLK","S",40
"คณะอักษรศาสตร์","2233383","SP CULT",1,3,"0930","1230","LECT","MCS","50125","STAFF","I",30
"คณะอักษรศาสตร์","2233409","ANA SP LIT",1,3,"0800","1100","LECT","BRK","510","STS","S",20
"คณะอักษรศาสตร์","2233420","SPANISH MEDIA",1,3,"0900","1200","LECT","MCS","40117","STAFF","I",30
"คณะอักษรศาสตร์","2233431","SP TRANSL II",1,3,"0930","1030","LECT","BRK","404","CPS","S",30
"คณะอักษรศาสตร์","2233431","SP TRANSL II",1,3,"1030","1230","DISC","BRK","404","CPS","S",30
"คณะอักษรศาสตร์","2233488","SP CONVER II",1,3,"1300","1400","LECT","BRK","509","STAFF","S",40
"คณะอักษรศาสตร์","2233488","SP CONVER II",1,3,"1400","1600","DISC","BRK","509","STAFF","S",40
"คณะอักษรศาสตร์","2233505","SEM SP LING",1,3,"0900","1000","DISC","MCS","401/8","STS,PSN","S",15
"คณะอักษรศาสตร์","2233505","SEM SP LING",1,3,"1000","1200","SMNA","MCS","401/8","STS,PSN","S",15
"คณะอักษรศาสตร์","2233512","SP TECH TRANS",1,3,"1300","1400","LECT","MCS","401/8","STAFF","S",10
"คณะอักษรศาสตร์","2233512","SP TECH TRANS",1,3,"1400","1600","LECT","MCS","401/8","GCV","S",10
"คณะอักษรศาสตร์","2233521","TCHG SP GRAM COMM",1,3,"1300","1500","LECT","MCS","401/8","STAFF","S",15
"คณะอักษรศาสตร์","2233521","TCHG SP GRAM COMM",1,3,"1500","1600","DISC","MCS","401/8","STAFF","S",15
"คณะอักษรศาสตร์","2233811","THESIS",1,12,"IA","IA","IDPS","IA","IA","STAFF","S",10
"คณะอักษรศาสตร์","2234101","ITALIAN I",1,3,"1600","1730","LECT","MCS","401/5","STAFF","S",60
"คณะอักษรศาสตร์","2234101","ITALIAN I",1,3,"1600","1730","TUT","MCS","40118","STAFF","S",60
"คณะอักษรศาสตร์","2234101","ITALIAN I",1,3,"1600","1800","LAB","MCS","40118","SPP","S",60
"คณะอักษรศาสตร์","2234102","ITALIAN II",1,3,"0800","0900","TUT","MCS","401/8","STAFF","S",20
"คณะอักษรศาสตร์","2234102","ITALIAN II",1,3,"1100","1300","LAB","BRK","304","STAFF","S",20
"คณะอักษรศาสตร์","2234102","ITALIAN II",1,3,"1100","1300","LECT","BRK","304","STAFF","S",20
"คณะอักษรศาสตร์","2234201","ITALIAN III",1,3,"1300","1430","LECT","BRK","611","STAFF","S",20
"คณะอักษรศาสตร์","2234201","ITALIAN III",1,3,"1430","1600","LAB","BRK","611","STAFF","S",20
"คณะอักษรศาสตร์","2234201","ITALIAN III",1,3,"1600","1800","TUT","MCS","60111","STAFF","S",20
"คณะอักษรศาสตร์","2234211","INTRO ITAL TRANSL",1,3,"0930","1100","LECT","BRK","304","SPP","S",20
"คณะอักษรศาสตร์","2234211","INTRO ITAL TRANSL",1,3,"1430","1600","LECT","BRK","304","STAFF","S",20
"คณะอักษรศาสตร์","2234255","SURV ITAL CIV I",1,3,"1100","1230","LECT","BRK","609","STAFF","S",20
"คณะอักษรศาสตร์","2234255","SURV ITAL CIV I",1,3,"1430","1600","LECT","BRK","512","STAFF","S",20
"คณะอักษรศาสตร์","2234300","ITAL MORPH SYN",1,3,"1300","1430","LECT","BRK","410","STAFF","S",20
"คณะอักษรศาสตร์","2234300","ITAL MORPH SYN",1,3,"1300","1430","LECT","BRK","512","STAFF","S",20
"คณะอักษรศาสตร์","2234301","ITALIAN V",1,3,"1100","1300","PRAC","BRK","501","STAFF","S",20
"คณะอักษรศาสตร์","2234301","ITALIAN V",1,3,"1600","1800","LECT","MCS","40112","STAFF","S",20
"คณะอักษรศาสตร์","2234370","BKGD ITAL ART LIT",1,3,"0930","1100","LECT","MCS","601/7","STAFF","S",20
"คณะอักษรศาสตร์","2234370","BKGD ITAL ART LIT",1,3,"1430","1600","LECT","BRK","404","STAFF","S",20
"คณะอักษรศาสตร์","2234373","ITAL CRIT READ",1,3,"0900","1030","LECT","BRK","410","STAFF","S",20
"คณะอักษรศาสตร์","2234373","ITAL CRIT READ",1,3,"1100","1230","LECT","BRK","407","STAFF","S",20
"คณะอักษรศาสตร์","2234385","SURV ITAL ART",1,3,"0930","1100","LECT","BRK","614","STAFF","S",20
"คณะอักษรศาสตร์","2234385","SURV ITAL ART",1,3,"1300","1430","LECT","BRK","512","STAFF","S",20
"คณะอักษรศาสตร์","2234410","ITAL ACAD WRIT",1,3,"1300","1600","LECT","BRK","411","STAFF","S",20
"คณะอักษรศาสตร์","2234484","ITALIAN FILMS",1,3,"0930","1100","LECT","BRK","412","STAFF","S",30
"คณะอักษรศาสตร์","2234484","ITALIAN FILMS",1,3,"1430","1600","LECT","BRK","310","STAFF","S",30
"คณะอักษรศาสตร์","2235101","PORTUGUESE I",1,3,"1400","1500","LAB","MCS","60111","STAFF","S",30
"คณะอักษรศาสตร์","2235101","PORTUGUESE I",1,3,"1400","1600","LECT","MCS","60111","STAFF","S",30
"คณะอักษรศาสตร์","2235101","PORTUGUESE I",1,3,"1500","1600","TUT","MCS","60111","STAFF","S",30
"คณะอักษรศาสตร์","2235201","PORTUGUESE III",1,3,"1600","1700","LAB","MCS","601/9","STAFF","S",10
"คณะอักษรศาสตร์","2235201","PORTUGUESE III",1,3,"1600","1800","LECT","MCS","601/9","STAFF","S",10
"คณะอักษรศาสตร์","2235201","PORTUGUESE III",1,3,"1700","1800","TUT","MCS","601/9","STAFF","S",10
