FACNAME,COURSECODE,NAMEENGLISHABBR,EXAMDATE,EXAMSTARTTIME,EXAMENDTIME,EXAMTYPE,BUILDINGNAMEABBR,ROOMNO,NUMEXAMSEAT,STUDYPROGRAMSYSTEM
"คณะนิติศาสตร์","3401123","FUND LEGAL PRINC",4/12/2015,900,1130,"เรียงตามตอนเรียน","PINIT","1006",40,"S"
"คณะนิติศาสตร์","3401123","FUND LEGAL PRINC",4/12/2015,900,1130,"เรียงตามตอนเรียน","PINIT","1109",50,"S"
"คณะนิติศาสตร์","3401123","FUND LEGAL PRINC",4/12/2015,900,1130,"เรียงตามตอนเรียน","PINIT","505",160,"S"
"คณะนิติศาสตร์","3401123","FUND LEGAL PRINC",4/12/2015,900,1130,"เรียงตามตอนเรียน","PINIT","905",50,"S"
"คณะนิติศาสตร์","3401123","FUND LEGAL PRINC",4/12/2015,900,1130,"เรียงตามตอนเรียน","PINIT","1007",41,"S"
"คณะนิติศาสตร์","3401201","SUCCESSION LAW",15/12/2015,900,1130,"เรียงตามตอนเรียน","PINIT","907",90,"S"
"คณะนิติศาสตร์","3401201","SUCCESSION LAW",15/12/2015,900,1130,"เรียงตามตอนเรียน","THEB","501",174,"S"
"คณะนิติศาสตร์","3401202","EFFECT OBLIGAT",30/11/2015,1300,1530,"เรียงตามตอนเรียน","PINIT","907",70,"S"
"คณะนิติศาสตร์","3401202","EFFECT OBLIGAT",30/11/2015,1300,1530,"เรียงตามตอนเรียน","THEB","501",70,"S"
"คณะนิติศาสตร์","3401202","EFFECT OBLIGAT",30/11/2015,1300,1530,"เรียงตามตอนเรียน","THEB","904",53,"S"
"คณะนิติศาสตร์","3401210","SOURC OBLIGAT II",4/12/2015,1300,1530,"เรียงตามตอนเรียน","PINIT","505",78,"S"
"คณะนิติศาสตร์","3401210","SOURC OBLIGAT II",4/12/2015,1300,1530,"เรียงตามตอนเรียน","THEB","501",93,"S"
"คณะนิติศาสตร์","3401210","SOURC OBLIGAT II",4/12/2015,1300,1530,"เรียงตามตอนเรียน","PINIT","505",93,"S"
"คณะนิติศาสตร์","3401221","SOURC OBLIGAT II",4/12/2015,1300,1530,"เรียงตามตอนเรียน","PINIT","505",1,"S"
"คณะนิติศาสตร์","3401301","LAW BUS ORGANIZON",4/12/2015,1300,1530,"เรียงตามตอนเรียน","PINIT","906",50,"S"
"คณะนิติศาสตร์","3401301","LAW BUS ORGANIZON",4/12/2015,1300,1530,"เรียงตามตอนเรียน","THEB","501",60,"S"
"คณะนิติศาสตร์","3401301","LAW BUS ORGANIZON",4/12/2015,1300,1530,"เรียงตามตอนเรียน","PINIT","907",75,"S"
"คณะนิติศาสตร์","3401301","LAW BUS ORGANIZON",4/12/2015,1300,1530,"เรียงตามตอนเรียน","PINIT","906",81,"S"
"คณะนิติศาสตร์","3401301","LAW BUS ORGANIZON",4/12/2015,1300,1530,"เรียงตามตอนเรียน","PINIT","907",46,"S"
"คณะนิติศาสตร์","3401302","NEGOTIABLE INSTRUM",15/12/2015,1300,1530,"เรียงตามตอนเรียน","PINIT","1006",50,"S"
"คณะนิติศาสตร์","3401302","NEGOTIABLE INSTRUM",15/12/2015,1300,1530,"เรียงตามตอนเรียน","THEB","904",110,"S"
"คณะนิติศาสตร์","3401302","NEGOTIABLE INSTRUM",15/12/2015,1300,1530,"เรียงตามตอนเรียน","PINIT","505",107,"S"
"คณะนิติศาสตร์","3401302","NEGOTIABLE INSTRUM",15/12/2015,1300,1530,"เรียงตามตอนเรียน","PINIT","1007",45,"S"
"คณะนิติศาสตร์","3401430","CIVIL CRIM LAW ENG",2/12/2015,900,1100,"เรียงตามตอนเรียน","PINIT","1109",12,"S"
"คณะนิติศาสตร์","3401431","SEM CIVIL LAW",14/12/2015,1300,1500,"เรียงตามตอนเรียน","PINIT","1005",30,"S"
"คณะนิติศาสตร์","3401431","SEM CIVIL LAW",14/12/2015,1300,1500,"เรียงตามตอนเรียน","PINIT","906",75,"S"
"คณะนิติศาสตร์","3401433","BUS LAW ENG",2/12/2015,900,1100,"เรียงตามตอนเรียน","PINIT","1109",19,"S"
"คณะนิติศาสตร์","3401437","SECU REGULATIONS",9/12/2015,1300,1500,"เรียงตามตอนเรียน","PINIT","1006",44,"S"
"คณะนิติศาสตร์","3401437","SECU REGULATIONS",9/12/2015,1300,1500,"เรียงตามตอนเรียน","PINIT","907",69,"S"
"คณะนิติศาสตร์","3401438","CONTR NEGO DRAFT",14/12/2015,900,1100,"เรียงตามตอนเรียน","PINIT","1006",33,"S"
"คณะนิติศาสตร์","3401438","CONTR NEGO DRAFT",14/12/2015,900,1100,"เรียงตามตอนเรียน","PINIT","505",88,"S"
"คณะนิติศาสตร์","3401439","NEGO LAWYERS",3/12/2015,1300,1500,"เรียงตามเลขประจำตัวนิสิต","PINIT","906",25,"S"
"คณะนิติศาสตร์","3401451","SEM IP LAW",3/12/2015,900,1100,"เรียงตามเลขประจำตัวนิสิต","PINIT","905",9,"S"
"คณะนิติศาสตร์","3402101","CRIM LAW GEN PRINC",2/12/2015,900,1130,"เรียงตามตอนเรียน","PINIT","1006",40,"S"
"คณะนิติศาสตร์","3402101","CRIM LAW GEN PRINC",2/12/2015,900,1130,"เรียงตามตอนเรียน","PINIT","505",121,"S"
"คณะนิติศาสตร์","3402101","CRIM LAW GEN PRINC",2/12/2015,900,1130,"เรียงตามตอนเรียน","PINIT","905",50,"S"
"คณะนิติศาสตร์","3402101","CRIM LAW GEN PRINC",2/12/2015,900,1130,"เรียงตามตอนเรียน","PINIT","906",90,"S"
"คณะนิติศาสตร์","3402101","CRIM LAW GEN PRINC",2/12/2015,900,1130,"เรียงตามตอนเรียน","PINIT","1007",36,"S"
"คณะนิติศาสตร์","3402430","SEM CRIM LAW",4/12/2015,900,1100,"เรียงตามตอนเรียน","PINIT","906",82,"S"
"คณะนิติศาสตร์","3402480","CRIMINOLOGY",1/12/2015,900,1100,"เรียงตามตอนเรียน","THEB","904",26,"S"
"คณะนิติศาสตร์","3402480","CRIMINOLOGY",1/12/2015,900,1100,"เรียงตามตอนเรียน","THEB","904",79,"S"
"คณะนิติศาสตร์","3403302","CRIMINAL PROCEDURE",30/11/2015,1300,1530,"เรียงตามตอนเรียน","PINIT","505",15,"S"
"คณะนิติศาสตร์","3403302","CRIMINAL PROCEDURE",30/11/2015,1300,1530,"เรียงตามตอนเรียน","PINIT","906",90,"S"
"คณะนิติศาสตร์","3403302","CRIMINAL PROCEDURE",30/11/2015,1300,1530,"เรียงตามตอนเรียน","PINIT","505",105,"S"
"คณะนิติศาสตร์","3403432","CIV PRO EX JUD ORD",15/12/2015,900,1100,"เรียงตามตอนเรียน","PINIT","1005",32,"S"
"คณะนิติศาสตร์","3403432","CIV PRO EX JUD ORD",15/12/2015,900,1100,"เรียงตามตอนเรียน","THEB","904",92,"S"
"คณะนิติศาสตร์","3403484","CRIM INVEST INQUIR",3/12/2015,900,1100,"เรียงตามตอนเรียน","PINIT","905",18,"S"
"คณะนิติศาสตร์","3404123","LEGAL HISTORY",15/12/2015,900,1100,"เรียงตามตอนเรียน","PINIT","505",160,"S"
"คณะนิติศาสตร์","3404123","LEGAL HISTORY",15/12/2015,900,1100,"เรียงตามตอนเรียน","PINIT","906",91,"S"
"คณะนิติศาสตร์","3404125","GEN PRINC PUB LAW",14/12/2015,900,1130,"เรียงตามตอนเรียน","PINIT","1006",40,"S"
"คณะนิติศาสตร์","3404125","GEN PRINC PUB LAW",14/12/2015,900,1130,"เรียงตามตอนเรียน","PINIT","906",89,"S"
"คณะนิติศาสตร์","3404125","GEN PRINC PUB LAW",14/12/2015,900,1130,"เรียงตามตอนเรียน","PINIT","907",82,"S"
"คณะนิติศาสตร์","3404125","GEN PRINC PUB LAW",14/12/2015,900,1130,"เรียงตามตอนเรียน","THEB","904",91,"S"
"คณะนิติศาสตร์","3404125","GEN PRINC PUB LAW",14/12/2015,900,1130,"เรียงตามตอนเรียน","PINIT","1007",41,"S"
"คณะนิติศาสตร์","3404201","LAW ACCTG",14/12/2015,900,1130,"เรียงตามตอนเรียน","PINIT","905",36,"S"
"คณะนิติศาสตร์","3404202","LAW ECON ANAL",3/12/2015,900,1100,"เรียงตามเลขประจำตัวนิสิต","THEB","501",168,"S"
"คณะนิติศาสตร์","3404202","LAW ECON ANAL",3/12/2015,900,1100,"เรียงตามเลขประจำตัวนิสิต","THEB","904",1,"S"
"คณะนิติศาสตร์","3404202","LAW ECON ANAL",3/12/2015,900,1100,"เรียงตามเลขประจำตัวนิสิต","THEB","904",64,"S"
"คณะนิติศาสตร์","3404320","ADMINISTRATIVE LAW",14/12/2015,1300,1530,"เรียงตามตอนเรียน","PINIT","505",109,"S"
"คณะนิติศาสตร์","3404320","ADMINISTRATIVE LAW",14/12/2015,1300,1530,"เรียงตามตอนเรียน","PINIT","907",46,"S"
"คณะนิติศาสตร์","3404320","ADMINISTRATIVE LAW",14/12/2015,1300,1530,"เรียงตามตอนเรียน","THEB","501",111,"S"
"คณะนิติศาสตร์","3404320","ADMINISTRATIVE LAW",14/12/2015,1300,1530,"เรียงตามตอนเรียน","PINIT","906",50,"S"
"คณะนิติศาสตร์","3404404","LEGAL PHILOSOPHY",8/12/2015,900,1130,"เรียงตามตอนเรียน","PINIT","505",126,"S"
"คณะนิติศาสตร์","3404404","LEGAL PHILOSOPHY",8/12/2015,900,1130,"เรียงตามตอนเรียน","PINIT","905",50,"S"
"คณะนิติศาสตร์","3404404","LEGAL PHILOSOPHY",8/12/2015,900,1130,"เรียงตามตอนเรียน","PINIT","906",76,"S"
"คณะนิติศาสตร์","3404406","LAW BC/TELECOM BUS",9/12/2015,900,1100,"เรียงตามเลขประจำตัวนิสิต","PINIT","906",31,"S"
"คณะนิติศาสตร์","3404437","PUB LAW FORGN LANG",2/12/2015,900,1100,"เรียงตามตอนเรียน","PINIT","1108",5,"S"
"คณะนิติศาสตร์","3404437","PUB LAW FORGN LANG",2/12/2015,900,1100,"เรียงตามตอนเรียน","PINIT","1109",11,"S"
"คณะนิติศาสตร์","3404442","STATE CONTRACTS",4/12/2015,1300,1500,"เรียงตามตอนเรียน","PINIT","905",55,"S"
"คณะนิติศาสตร์","3404445","INTRO PUB ECON LAW",15/12/2015,1300,1500,"เรียงตามตอนเรียน","PINIT","906",63,"S"
"คณะนิติศาสตร์","3404474","MIN RES PETROL LAW",30/11/2015,1300,1500,"เรียงตามเลขประจำตัวนิสิต","PINIT","905",19,"S"
"คณะนิติศาสตร์","3404484","CONSUMPTION TAX",1/12/2015,1300,1500,"เรียงตามตอนเรียน","PINIT","905",21,"S"
"คณะนิติศาสตร์","3404493","INDUSTRIAL LAW",2/12/2015,1300,1500,"เรียงตามตอนเรียน","PINIT","906",73,"S"
"คณะนิติศาสตร์","3404494","PER MGT PUB SECT",3/12/2015,1300,1500,"เรียงตามตอนเรียน","PINIT","906",19,"S"
